Employee ID,Departments,Promoted,Review,Projects,Salary,Tenure,Satisfaction,averageWorkingHours_month,left
30030914,Marketing,0,0.55,3,Medium,3,0.99,170,0
30030915,Sales,0,0.56,4,Medium,3,0.66,185,0
30030916,Sales,0,0.64,4,Medium,2,0.92,259,0
30030917,Sales,0,0.72,4,Medium,3,0.19,102,0
30030918,Sales,0,0.37,5,Medium,4,0.39,156,0
30030919,Sales,0,0.68,3,Medium,4,0.41,191,0
30030920,Sales,0,0.49,3,Medium,2,0.6,239,0
30030921,Sales,0,0.54,4,Medium,4,0.95,235,0
30030922,Sales,0,0.87,2,Medium,4,0.51,130,0
30030923,Sales,0,0.74,2,Medium,3,0.54,166,0
30030924,Sales,0,0.54,5,Medium,5,0.16,206,0
30030925,Sales,0,0.77,3,Medium,2,0.98,191,0
30030926,Sales,0,0.75,3,Medium,3,0.65,214,0
30030927,Sales,0,0.5,3,Medium,3,0.38,196,0
30030928,Sales,0,0.71,4,Medium,4,0.95,151,0
30030929,Sales,0,0.62,5,Medium,2,0.6,165,0
30030930,Sales,0,0.91,3,HIgh,2,0.78,177,0
30030931,Sales,0,0.63,6,HIgh,6,0.19,241,0
30030932,Sales,0,0.99,4,HIgh,3,0.56,230,0
30030933,Sales,0,0.71,4,HIgh,2,0.21,270,0
30030934,Accounting,0,0.71,3,HIgh,4,0.83,234,0
30030935,Accounting,0,0.64,3,HIgh,2,0.5,257,0
30030936,Accounting,0,0.87,5,HIgh,3,0.74,264,0
30030937,Human Resource,0,0.83,4,HIgh,4,0.75,133,0
30030938,Human Resource,0,0.66,4,HIgh,4,0.85,155,0
30030939,Human Resource,0,0.59,3,HIgh,2,0.93,202,0
30030940,Human Resource,0,0.7,3,HIgh,2,0.76,136,0
30030941,Technical,0,0.78,3,HIgh,3,0.91,269,0
30030942,Technical,0,0.54,6,Low,4,0.22,169,0
30030943,Technical,0,0.52,5,Low,3,0.78,192,0
30030944,Technical,0,0.8,4,Low,3,0.53,241,0
30030945,Technical,0,0.69,4,Low,3,0.58,165,0
30030946,Technical,0,0.81,3,Low,2,0.99,183,0
30030947,Technical,0,0.64,4,Low,3,0.62,163,0
30030948,Technical,0,0.69,3,Low,3,0.59,162,0
30030949,Technical,0,0.76,5,Low,4,0.13,219,0
30030950,Technical,0,0.63,4,Low,6,0.19,278,0
30030951,Technical,0,0.99,2,Low,4,0.94,273,0
30030952,Support,0,0.96,4,Low,2,0.53,272,0
30030953,Support,0,0.85,5,Low,2,0.96,168,0
30030954,Support,0,0.87,4,Low,3,0.62,221,0
30030955,Support,0,0.86,4,Low,3,0.81,213,0
30030956,Support,0,0.78,4,Low,3,0.63,275,0
30030957,Support,0,0.68,5,Medium,4,0.92,177,0
30030958,Support,0,0.74,4,Medium,2,0.83,249,0
30030959,Support,0,0.37,5,Medium,3,0.49,246,0
30030960,Support,0,0.66,4,Medium,3,0.8,223,0
30030961,Support,0,0.76,4,Medium,2,0.54,244,0
30030962,Support,0,0.72,3,Medium,2,0.37,169,0
30030963,Technical,0,0.56,5,Medium,3,0.93,140,0
30030964,Technical,0,0.99,5,Medium,2,0.88,253,0
30030965,Technical,0,0.87,3,Medium,2,0.79,194,0
30030966,Management,0,0.88,4,Medium,3,0.65,173,0
30030967,IT,0,0.7,4,Medium,3,0.72,172,0
30030968,IT,0,0.49,3,Medium,3,0.58,167,0
30030969,IT,0,0.51,2,HIgh,3,0.37,153,0
30030970,IT,0,0.97,4,HIgh,3,0.87,243,0
30030971,IT,0,0.72,6,HIgh,4,0.63,163,0
30030972,Product Management,0,0.79,3,HIgh,3,0.72,221,0
30030973,Product Management,0,0.55,3,HIgh,3,0.36,191,0
30030974,Product Management,0,0.7,4,HIgh,3,0.96,272,0
30030975,Product Management,0,0.37,2,HIgh,2,0.52,118,0
30030976,IT,0,0.83,5,HIgh,4,0.16,173,0
30030977,Research and Development,0,0.55,4,Low,3,0.63,200,0
30030978,Research and Development,0,0.76,5,Low,3,0.92,132,0
30030979,Research and Development,0,0.49,4,Low,2,0.82,180,0
30030980,Research and Development,0,0.54,4,Low,5,0.18,145,0
30030981,Research and Development,0,0.48,4,Low,2,0.73,139,0
30030982,Marketing,0,0.61,5,Low,6,0.44,230,0
30030983,Sales,0,0.62,4,Low,4,0.73,247,0
30030984,Accounting,0,0.95,4,Low,2,0.62,140,0
30030985,Support,0,0.8,4,Medium,3,0.94,266,0
30030986,Technical,0,0.74,4,Medium,3,0.76,261,0
30030987,Management,0,0.49,4,Medium,3,0.89,275,0
30030988,Marketing,0,0.88,5,Medium,2,0.9,254,0
30030989,Marketing,0,0.93,5,Medium,2,1,231,0
30030990,Marketing,0,0.9,3,Medium,3,0.71,138,0
30030991,Sales,0,0.97,4,Medium,3,0.73,163,0
30030992,Sales,0,0.9,5,Medium,3,0.97,262,0
30030993,Sales,0,0.59,4,Medium,3,0.6,201,0
30030994,Sales,0,0.67,3,Medium,3,0.82,229,0
30030995,Sales,0,0.48,4,Medium,2,0.95,228,0
30030996,Sales,0,0.65,5,Medium,3,0.88,228,0
30030997,Sales,0,0.49,3,Medium,3,0.79,273,0
30030998,Sales,0,0.96,4,Medium,2,0.52,171,0
30030999,Sales,0,0.61,3,Medium,5,0.22,148,0
30031000,Sales,0,0.96,5,Medium,3,0.59,211,0
30031001,Sales,0,0.64,2,Medium,3,0.84,211,0
30031002,Sales,0,0.41,3,Medium,3,0.54,175,0
30031003,Sales,0,0.86,4,Medium,4,1,245,0
30031004,Sales,0,0.59,3,Medium,2,0.93,273,0
30031005,Sales,0,0.55,3,Medium,4,0.96,225,0
30031006,Sales,0,0.41,5,Medium,3,0.56,152,0
30031007,Sales,0,0.66,5,Medium,3,0.49,194,0
30031008,Sales,0,0.51,4,HIgh,3,0.89,185,0
30031009,Sales,0,0.91,3,Low,2,0.57,193,0
30031010,Accounting,0,0.64,3,Medium,2,0.96,166,0
30031011,Accounting,0,0.89,5,Medium,3,0.65,223,0
30031012,Accounting,0,0.66,5,Medium,4,0.14,281,0
30031013,Human Resource,0,0.49,3,Medium,3,0.64,241,0
30031014,Human Resource,0,0.91,3,Medium,2,0.98,165,0
30031015,Human Resource,0,0.59,4,Medium,2,0.71,143,0
30031016,Human Resource,0,0.49,5,Medium,3,0.96,137,0
30031017,Technical,0,0.57,4,Medium,3,0.9,185,0
30031018,Technical,0,0.96,3,Medium,3,0.52,271,0
30031019,Technical,0,0.98,4,Medium,2,0.78,207,0
30031020,Technical,0,0.69,4,Low,3,0.62,184,0
30031021,Technical,0,0.8,4,Low,2,0.6,253,0
30031022,Technical,0,0.62,3,Low,6,0.82,152,0
30031023,Technical,0,0.55,3,Low,2,0.52,225,0
30031024,Technical,0,0.84,5,Low,5,0.13,189,0
30031025,Technical,0,0.93,3,Low,2,0.97,153,0
30031026,Technical,0,0.9,4,Low,3,0.63,245,0
30031027,Technical,0,0.78,5,HIgh,3,0.68,233,0
30031028,Support,0,0.83,4,Low,3,0.74,210,0
30031029,Support,0,0.57,4,HIgh,4,0.89,176,0
30031030,Support,0,0.95,5,HIgh,3,0.28,191,0
30031031,Support,0,0.9,3,Low,3,0.61,224,0
30031032,Support,0,0.49,3,Low,3,0.67,185,0
30031033,Support,0,0.64,3,HIgh,4,0.86,245,0
30031034,Support,0,0.93,3,Low,2,0.87,173,0
30031035,Support,0,0.95,4,Medium,3,0.7,231,0
30031036,Support,0,0.84,3,HIgh,3,0.68,270,0
30031037,Support,0,0.75,5,Medium,3,0.69,196,0
30031038,Support,0,0.83,3,Medium,2,0.97,238,0
30031039,Technical,0,0.89,4,Medium,2,0.62,261,0
30031040,Technical,0,0.87,3,Medium,2,0.55,201,0
30031041,Technical,0,0.73,3,HIgh,3,0.61,252,0
30031042,Management,0,0.81,3,Medium,5,0.15,191,0
30031043,IT,0,0.86,3,Medium,3,0.84,199,0
30031044,IT,0,0.64,5,Medium,2,0.87,234,0
30031045,IT,0,0.86,4,HIgh,4,0.93,192,0
30031046,IT,0,0.73,6,Medium,5,0.14,237,0
30031047,IT,0,0.7,3,HIgh,3,0.96,207,0
30031048,Product Management,0,0.63,2,Low,2,0.41,145,0
30031049,Product Management,0,0.96,6,Medium,5,0.84,155,0
30031050,Product Management,0,0.69,5,Medium,2,0.94,145,0
30031051,Product Management,0,0.86,6,Medium,6,0.6,247,0
30031052,IT,0,0.73,4,Medium,3,0.7,182,0
30031053,Research and Development,0,0.91,4,Low,4,0.29,183,0
30031054,Research and Development,0,0.51,2,Low,3,0.31,146,0
30031055,Research and Development,0,0.99,3,Low,3,0.73,241,0
30031056,Research and Development,0,0.52,5,Low,3,0.51,261,0
30031057,Research and Development,0,0.77,4,Low,3,0.58,140,0
30031058,Marketing,0,0.97,3,Low,3,0.59,257,0
30031059,Marketing,0,0.9,3,Low,2,0.95,186,0
30031060,Sales,0,0.93,3,Low,3,0.84,159,0
30031061,Accounting,0,0.37,3,Low,4,0.28,164,0
30031062,Support,0,0.52,4,Low,6,0.94,217,0
30031063,Technical,0,0.59,4,HIgh,4,0.49,137,0
30031064,Management,0,0.5,4,Low,2,0.72,164,0
30031065,Marketing,0,0.85,5,Low,3,0.19,249,0
30031066,Marketing,0,0.95,3,Low,2,0.83,264,0
30031067,Marketing,0,0.92,4,Low,2,0.79,208,0
30031068,Sales,0,0.61,3,HIgh,3,0.72,175,0
30031069,Sales,0,0.74,4,Low,2,0.97,209,0
30031070,Sales,0,0.83,4,Low,4,0.92,268,0
30031071,Sales,0,0.53,3,Low,3,0.95,264,0
30031072,Sales,0,0.64,4,HIgh,2,0.76,234,0
30031073,Sales,0,0.62,5,Low,4,0.24,199,0
30031074,Sales,1,0.99,4,Medium,2,0.89,205,0
30031075,Sales,1,0.63,5,HIgh,4,0.69,140,0
30031076,Sales,1,0.98,3,Medium,3,0.92,257,0
30031077,Sales,1,0.61,4,HIgh,2,0.79,227,0
30031078,Sales,1,0.94,4,Medium,3,0.87,189,0
30031079,Sales,0,0.88,5,Medium,2,0.89,241,0
30031080,Sales,0,0.77,5,Medium,4,0.75,199,0
30031081,Sales,0,0.6,4,Medium,3,0.78,206,0
30031082,Sales,0,0.62,5,Medium,3,0.13,268,0
30031083,Sales,0,0.86,3,Medium,3,0.94,221,0
30031084,Sales,0,0.88,4,Medium,2,0.94,262,0
30031085,Sales,0,0.6,5,Medium,6,0.67,253,0
30031086,Sales,0,0.73,5,HIgh,3,0.6,241,0
30031087,Accounting,0,0.94,4,Low,4,0.62,252,0
30031088,Accounting,0,0.52,2,Medium,3,0.38,171,0
30031089,Accounting,0,0.77,4,Medium,3,0.8,194,0
30031090,Human Resource,0,0.42,3,Medium,2,0.61,104,0
30031091,Human Resource,0,0.56,4,Medium,3,0.61,176,0
30031092,Human Resource,0,0.8,4,Medium,3,0.66,192,0
30031093,Human Resource,0,0.74,3,Medium,2,0.56,154,0
30031094,Technical,0,0.55,4,Medium,4,1,186,0
30031095,Technical,0,0.86,3,Medium,4,0.73,200,0
30031096,Technical,0,0.66,4,Medium,4,0.6,132,0
30031097,Technical,0,0.59,5,HIgh,3,0.78,236,0
30031098,Technical,0,0.53,3,Low,4,0.48,211,0
30031099,Technical,0,0.77,4,Low,2,0.9,273,0
30031100,Technical,0,0.76,4,Low,4,0.16,223,0
30031101,Technical,0,0.75,3,HIgh,2,0.5,204,0
30031102,Technical,0,0.65,3,Low,3,0.66,196,0
30031103,Technical,0,0.37,2,Low,2,0.44,219,0
30031104,Technical,0,0.67,4,Low,3,0.95,261,0
30031105,Support,0,0.65,3,HIgh,2,0.9,254,0
30031106,Support,0,0.48,4,Low,2,0.27,185,0
30031107,Support,0,0.74,6,Low,3,0.51,98,0
30031108,Support,0,0.76,3,Low,4,0.68,260,0
30031109,Support,0,0.93,5,Low,2,0.97,137,0
30031110,Support,0,0.75,4,Low,3,0.91,159,0
30031111,Support,0,0.88,5,Low,4,0.76,265,0
30031112,Support,0,0.61,4,Low,4,0.88,177,0
30031113,Support,0,0.73,4,Medium,2,0.83,247,0
30031114,Support,0,0.54,3,Medium,3,0.78,161,0
30031115,Support,0,0.38,2,Medium,3,0.52,103,0
30031116,Technical,0,0.49,4,Medium,3,0.63,151,0
30031117,Technical,0,0.74,3,Medium,3,0.9,193,0
30031118,Technical,0,0.58,3,Medium,3,0.48,194,0
30031119,Management,0,0.6,5,Medium,3,0.7,208,0
30031120,IT,0,0.66,4,Medium,3,0.68,229,0
30031121,IT,0,0.87,3,Medium,2,0.7,166,0
30031122,IT,0,0.5,3,Medium,3,0.77,141,0
30031123,IT,0,0.93,3,Medium,2,0.73,249,0
30031124,IT,0,0.48,4,Medium,3,0.87,264,0
30031125,Product Management,0,0.98,3,HIgh,2,0.65,252,0
30031126,Product Management,0,0.7,2,Low,3,0.62,134,0
30031127,Product Management,0,0.51,3,Medium,2,0.53,274,0
30031128,Product Management,0,0.39,5,Medium,4,0.59,200,0
30031129,IT,0,0.72,2,Medium,3,0.87,154,0
30031130,Research and Development,0,0.53,3,Medium,4,0.47,111,0
30031131,Research and Development,0,0.81,3,Low,3,0.96,247,0
30031132,Research and Development,0,0.74,3,Low,3,0.79,169,0
30031133,Research and Development,0,0.6,3,Low,3,0.84,250,0
30031134,Research and Development,0,0.49,3,Low,3,0.68,178,0
30031135,Research and Development,0,0.66,4,Low,3,0.86,251,0
30031136,Marketing,0,0.98,5,Low,2,0.73,272,0
30031137,Sales,0,0.67,2,Low,4,0.9,229,0
30031138,Accounting,0,0.64,3,Low,3,0.63,180,0
30031139,Support,0,0.72,3,Low,2,0.71,271,0
30031140,Technical,0,0.68,5,Low,3,0.71,226,0
30031141,Management,0,0.62,4,Low,2,0.95,150,0
30031142,Marketing,0,0.86,4,Low,3,0.51,260,0
30031143,Marketing,0,0.91,4,Low,3,0.77,161,0
30031144,Marketing,0,0.51,3,Low,3,0.48,136,0
30031145,Sales,0,0.91,2,Low,2,0.93,238,0
30031146,Sales,0,0.86,4,Low,4,0.83,98,0
30031147,Sales,0,0.73,5,Low,4,0.61,156,0
30031148,Sales,0,0.89,4,Low,2,0.97,248,0
30031149,Sales,0,0.81,3,Low,2,0.5,170,0
30031150,Sales,0,0.54,3,Low,3,0.84,245,0
30031151,Sales,0,0.38,4,Low,5,0.58,203,0
30031152,Sales,0,0.72,3,Medium,3,0.59,182,0
30031153,Sales,1,0.83,3,Medium,3,0.77,175,0
30031154,Sales,1,0.4,4,Medium,5,0.78,145,0
30031155,Sales,1,0.96,4,Medium,3,0.6,220,0
30031156,Sales,1,0.77,4,Medium,2,0.53,259,0
30031157,Sales,1,0.69,3,Medium,2,0.73,228,0
30031158,Sales,0,0.94,3,Medium,3,0.76,189,0
30031159,Sales,0,0.61,6,Medium,3,0.12,257,0
30031160,Sales,0,0.98,3,Medium,6,0.2,180,0
30031161,Sales,0,0.77,4,Medium,3,0.5,180,0
30031162,Sales,0,0.65,5,Medium,2,0.79,215,0
30031163,Sales,0,0.68,3,Medium,2,0.96,132,0
30031164,Accounting,0,0.69,5,HIgh,2,0.26,213,0
30031165,Accounting,0,0.72,4,Low,3,0.8,173,0
30031166,Accounting,0,0.71,3,Medium,2,0.43,186,0
30031167,Human Resource,0,0.71,4,Medium,2,0.87,157,0
30031168,Human Resource,0,0.75,4,Medium,4,0.63,175,0
30031169,Human Resource,0,0.48,3,Medium,3,0.58,135,0
30031170,Human Resource,0,0.42,4,Low,5,0.2,256,0
30031171,Technical,0,0.71,4,Low,3,0.62,268,0
30031172,Technical,0,0.94,5,Low,3,0.91,159,0
30031173,Technical,0,0.91,3,Low,4,0.66,191,0
30031174,Technical,0,0.81,3,Low,2,0.53,275,0
30031175,Technical,0,0.98,5,Low,2,0.52,217,0
30031176,Technical,0,0.88,6,Low,4,1,201,0
30031177,Technical,0,0.67,4,Low,3,0.73,205,0
30031178,Technical,0,0.67,3,Low,2,0.65,240,0
30031179,Technical,0,0.95,5,Low,3,0.5,137,0
30031180,Technical,0,0.59,4,Low,2,0.94,241,0
30031181,Technical,0,0.86,5,Low,4,0.48,198,0
30031182,Support,0,0.87,5,Low,2,0.67,254,0
30031183,Support,0,0.94,4,Low,3,0.73,262,0
30031184,Support,0,0.71,4,Low,2,0.63,244,0
30031185,Support,0,0.84,4,Low,3,0.84,266,0
30031186,Support,0,0.94,6,Low,5,0.2,191,0
30031187,Support,0,0.57,3,Low,3,0.76,148,0
30031188,Support,0,0.54,3,Low,2,0.55,233,0
30031189,Support,0,0.55,4,Low,2,0.8,178,0
30031190,Support,0,0.91,3,Low,3,0.64,165,0
30031191,Support,0,0.97,5,Medium,6,0.59,179,0
30031192,Support,0,0.98,3,Medium,3,0.92,149,0
30031193,Technical,0,0.76,3,Medium,2,0.75,269,0
30031194,Technical,0,0.74,5,Medium,2,0.69,227,0
30031195,Technical,0,0.93,3,Medium,3,0.82,247,0
30031196,Management,0,0.85,3,Medium,3,0.88,220,0
30031197,IT,0,0.91,3,Medium,2,0.89,233,0
30031198,IT,0,0.79,5,Medium,5,1,171,0
30031199,IT,0,0.91,4,Medium,2,0.66,234,0
30031200,IT,0,0.92,3,Medium,2,0.76,176,0
30031201,IT,0,0.62,5,Medium,4,0.8,190,0
30031202,Product Management,0,0.86,4,Medium,2,0.58,168,0
30031203,Product Management,0,0.93,3,HIgh,3,0.73,205,0
30031204,Product Management,0,0.73,5,Low,3,1,189,0
30031205,Product Management,0,0.9,4,Medium,4,0.18,282,0
30031206,IT,0,0.46,2,Medium,2,0.47,152,0
30031207,Research and Development,0,0.64,4,Medium,4,0.92,217,0
30031208,Research and Development,0,0.5,4,Medium,3,0.51,130,0
30031209,Research and Development,0,0.62,4,Low,4,0.81,153,0
30031210,Research and Development,0,0.57,3,Low,3,0.52,270,0
30031211,Research and Development,0,0.96,3,Low,3,0.95,220,0
30031212,Research and Development,0,0.64,4,Low,3,0.93,253,0
30031213,Marketing,0,0.67,4,Low,6,0.98,209,0
30031214,Sales,0,0.79,4,Low,2,0.79,231,0
30031215,Accounting,0,0.73,4,Low,4,0.99,240,0
30031216,Support,0,0.9,5,Low,3,0.64,266,0
30031217,Technical,0,0.44,3,Low,2,0.54,153,0
30031218,Management,0,0.59,4,Low,2,0.79,187,0
30031219,Marketing,0,0.98,4,Low,2,0.55,185,0
30031220,Marketing,0,0.81,4,Low,4,0.18,147,0
30031221,Marketing,0,0.81,4,Low,3,0.56,188,0
30031222,Sales,0,0.67,2,Low,2,0.92,252,0
30031223,Sales,0,0.75,4,Low,2,0.99,163,0
30031224,Sales,0,0.85,4,Low,2,0.77,189,0
30031225,Sales,0,0.52,3,Low,2,0.49,156,0
30031226,Sales,0,0.58,3,Low,3,0.98,183,0
30031227,Sales,0,0.54,6,Low,5,0.18,209,0
30031228,Sales,0,0.82,4,Low,4,0.8,271,0
30031229,Sales,0,0.77,5,Low,2,0.81,251,0
30031230,Sales,0,0.61,5,Medium,5,0.13,198,0
30031231,Sales,1,0.97,3,Medium,4,0.58,274,0
30031232,Sales,1,0.63,4,Medium,3,0.75,209,0
30031233,Sales,1,0.94,4,Medium,4,0.8,271,0
30031234,Sales,1,0.6,4,Medium,2,0.78,143,0
30031235,Sales,1,0.6,5,Medium,3,0.92,236,0
30031236,Sales,1,0.98,5,Medium,3,0.85,222,0
30031237,Sales,1,0.63,3,Medium,3,0.52,233,0
30031238,Sales,1,0.84,3,Medium,3,0.95,270,0
30031239,Sales,1,0.92,5,Medium,3,0.81,258,0
30031240,Sales,1,0.82,6,Medium,4,0.16,202,0
30031241,Accounting,0,0.74,3,Medium,2,0.91,150,0
30031242,Accounting,0,0.51,4,HIgh,3,0.62,193,0
30031243,Accounting,0,0.42,5,Low,5,0.24,210,0
30031244,Human Resource,0,0.51,3,Medium,3,0.88,208,0
30031245,Human Resource,0,0.73,3,Medium,3,0.94,196,0
30031246,Human Resource,0,0.79,5,Medium,4,0.76,187,0
30031247,Human Resource,0,0.67,3,Medium,2,0.49,140,0
30031248,Technical,0,0.9,4,Low,4,0.93,256,0
30031249,Technical,0,0.66,4,Low,3,0.92,113,0
30031250,Technical,0,0.94,4,Low,5,0.19,196,0
30031251,Technical,0,0.76,3,Low,3,0.66,170,0
30031252,Technical,0,0.94,4,Low,6,0.16,261,0
30031253,Technical,0,0.99,5,Low,3,0.83,132,0
30031254,Technical,0,0.53,3,Low,3,0.69,153,0
30031255,Technical,0,0.53,3,Low,3,0.82,147,0
30031256,Technical,0,0.72,5,Low,2,0.88,244,0
30031257,Technical,0,0.42,4,Low,4,0.31,108,0
30031258,Technical,0,0.49,4,Low,2,0.83,218,0
30031259,Support,0,0.52,5,Low,3,0.94,133,0
30031260,Support,0,0.79,5,Low,3,0.65,233,0
30031261,Support,0,0.6,4,Low,3,0.6,147,0
30031262,Support,0,0.43,3,Low,3,0.52,176,0
30031263,Support,0,0.89,4,Low,4,0.66,169,0
30031264,Support,0,0.87,4,Low,3,0.87,144,0
30031265,Support,0,0.99,5,Low,3,0.2,151,0
30031266,Support,0,0.91,4,Medium,3,0.63,252,0
30031267,Support,0,0.98,4,Medium,3,0.69,180,0
30031268,Support,0,0.61,3,Medium,3,0.48,251,0
30031269,Support,0,0.8,4,Medium,4,0.8,263,0
30031270,Technical,0,0.74,5,Medium,6,0.89,260,0
30031271,Technical,0,0.63,3,Medium,3,0.67,227,0
30031272,Technical,0,0.86,6,Medium,3,0.37,260,0
30031273,Management,0,0.61,5,Medium,3,0.93,158,0
30031274,IT,0,0.52,3,Medium,3,0.69,186,0
30031275,IT,0,0.61,4,Medium,6,0.16,171,0
30031276,IT,0,0.55,3,Medium,2,0.81,199,0
30031277,IT,0,0.63,5,Medium,2,0.97,258,0
30031278,IT,0,0.59,4,HIgh,2,0.77,273,0
30031279,Product Management,0,0.78,2,Low,3,0.75,259,0
30031280,Product Management,0,0.82,3,Medium,3,0.88,265,0
30031281,Product Management,0,0.51,5,Medium,4,0.43,168,0
30031282,Product Management,0,0.99,4,Medium,4,0.99,163,0
30031283,IT,0,0.65,5,Medium,3,0.59,265,0
30031284,Research and Development,0,0.71,4,Low,3,0.89,190,0
30031285,Research and Development,0,0.73,3,Low,3,0.54,157,0
30031286,Research and Development,0,0.86,4,Low,4,0.32,266,0
30031287,Research and Development,0,0.55,6,Low,6,0.17,240,0
30031288,Research and Development,0,0.55,3,Low,3,0.78,143,0
30031289,Research and Development,0,0.68,3,Low,5,0.73,121,0
30031290,IT,0,0.76,2,Low,5,0.65,170,0
30031291,IT,0,0.71,4,Low,4,0.8,161,0
30031292,IT,0,0.86,3,Low,3,0.61,239,0
30031293,IT,0,0.49,3,Low,3,0.67,224,0
30031294,Product Management,0,0.57,3,Low,3,0.63,242,0
30031295,Product Management,0,0.58,4,Low,2,0.51,140,0
30031296,Product Management,0,0.59,5,Low,3,0.82,170,0
30031297,Product Management,0,0.67,5,Low,2,0.79,156,0
30031298,IT,0,0.6,2,Low,5,0.49,113,0
30031299,Research and Development,0,0.59,3,Low,3,0.7,138,0
30031300,Research and Development,0,0.5,3,Low,5,0.13,137,0
30031301,Research and Development,0,0.52,5,Low,3,0.83,217,0
30031302,Research and Development,0,0.91,3,Low,3,0.83,155,0
30031303,Research and Development,0,0.83,5,Low,4,0.19,280,0
30031304,Research and Development,0,0.81,5,Low,2,0.8,248,0
30031305,Marketing,0,0.67,2,Medium,8,0.49,190,0
30031306,Sales,0,0.99,3,Medium,8,0.92,176,0
30031307,Accounting,0,0.55,4,Medium,8,0.81,217,0
30031308,Support,0,0.91,3,Medium,8,0.62,269,0
30031309,Technical,0,0.7,3,Medium,8,0.21,238,0
30031310,Management,0,0.74,5,Medium,6,0.95,243,0
30031311,Marketing,0,0.8,4,Medium,6,0.51,198,0
30031312,Marketing,0,0.89,3,Medium,6,0.52,188,0
30031313,Marketing,0,0.56,3,Medium,6,0.64,257,0
30031314,Sales,0,0.79,4,Medium,6,0.62,268,0
30031315,Sales,0,0.88,5,Medium,4,0.73,233,0
30031316,Sales,0,0.86,4,Medium,5,0.32,214,0
30031317,Sales,0,0.96,2,HIgh,3,0.78,285,0
30031318,Sales,0,0.91,4,Low,2,0.65,224,0
30031319,Sales,0,0.92,4,Medium,3,0.56,224,0
30031320,Sales,0,0.89,3,Medium,4,0.96,142,0
30031321,Sales,0,0.82,4,Medium,3,0.79,220,0
30031322,Sales,0,0.58,4,Medium,3,0.66,244,0
30031323,Sales,0,0.68,4,Low,3,0.67,171,0
30031324,Sales,0,0.82,4,Low,2,0.86,274,0
30031325,Sales,0,0.72,4,Low,2,0.57,214,0
30031326,Sales,0,0.87,5,Low,2,0.86,171,0
30031327,Sales,0,0.59,5,Low,2,0.52,150,0
30031328,Sales,0,0.61,4,Low,2,0.73,260,0
30031329,Sales,0,0.63,5,Low,3,0.78,259,0
30031330,Sales,0,0.63,3,Low,2,0.95,153,0
30031331,Sales,0,0.61,3,Low,3,0.75,263,0
30031332,Sales,0,0.52,2,Low,2,0.83,149,0
30031333,Accounting,0,1,4,Low,3,0.48,261,0
30031334,Accounting,0,0.58,2,Low,4,0.3,189,0
30031335,Accounting,0,0.85,5,Low,4,0.72,237,0
30031336,Human Resource,0,0.52,3,Low,3,0.61,224,0
30031337,Human Resource,0,0.87,6,Low,3,0.31,240,0
30031338,Human Resource,0,0.81,3,Low,2,0.62,245,0
30031339,Human Resource,0,0.49,3,Low,3,0.48,268,0
30031340,Technical,0,0.89,4,Low,2,0.97,208,0
30031341,Technical,0,0.83,4,Low,2,0.61,153,0
30031342,Technical,0,0.99,3,Low,3,0.93,169,0
30031343,Technical,0,0.39,5,Low,2,0.89,218,0
30031344,Technical,0,0.9,3,Medium,3,0.95,155,0
30031345,Technical,0,0.44,5,Medium,3,0.36,155,0
30031346,Technical,0,0.39,6,Medium,6,0.29,105,0
30031347,Technical,0,0.83,4,Medium,2,0.65,251,0
30031348,Technical,0,0.54,4,Medium,2,0.72,219,0
30031349,Technical,0,0.56,4,Medium,2,0.51,198,0
30031350,Technical,0,0.53,4,Medium,2,0.54,158,0
30031351,Support,0,0.58,3,Medium,2,0.66,157,0
30031352,Support,0,0.54,4,Medium,2,0.59,178,0
30031353,Support,0,0.48,3,Medium,2,0.45,145,0
30031354,Support,0,0.91,5,Medium,3,0.15,230,0
30031355,Support,0,0.53,3,Medium,3,0.95,174,0
30031356,Support,0,0.59,5,HIgh,3,0.49,140,0
30031357,Support,0,0.97,3,Low,2,0.68,174,0
30031358,Support,0,0.76,4,Medium,2,0.7,173,0
30031359,Support,0,0.73,2,Medium,4,0.9,203,0
30031360,Support,0,0.95,5,Medium,3,0.94,170,0
30031361,Support,0,0.86,3,Medium,3,0.8,203,0
30031362,Technical,0,0.53,5,Low,3,0.59,169,0
30031363,Technical,0,0.96,3,Low,6,0.43,109,0
30031364,Technical,0,0.54,5,Low,3,0.7,263,0
30031365,Management,0,0.62,4,Low,3,0.51,185,0
30031366,IT,0,0.49,4,Low,5,0.12,191,0
30031367,IT,0,0.56,5,Low,4,0.14,259,0
30031368,IT,0,0.91,4,Low,3,0.86,253,0
30031369,IT,0,0.5,3,Low,3,0.97,216,0
30031370,IT,0,0.86,2,Medium,3,1,264,0
30031371,Product Management,0,0.63,3,Medium,3,0.49,181,0
30031372,Product Management,0,0.93,3,Medium,3,0.9,209,0
30031373,Product Management,0,0.89,4,Medium,2,0.82,239,0
30031374,Product Management,0,0.48,3,Medium,3,0.59,197,0
30031375,IT,0,0.57,4,Medium,2,0.97,150,0
30031376,Management,0,0.88,3,Medium,10,0.69,164,0
30031377,Management,0,0.84,3,Medium,8,0.73,216,0
30031378,Management,0,0.74,2,Medium,8,0.48,271,0
30031379,Management,0,0.49,4,Medium,8,0.94,176,0
30031380,Management,0,0.73,3,Medium,8,0.74,156,0
30031381,Management,0,0.63,4,Medium,8,0.65,143,0
